path,name,ArrayDimensions,DataType,DataTypeString,DecimalPoint,NodeClass,NodeID,NodePath,blockId,category,code,index,mqtt_publish,opcua_subscribe,read_enable,read_period,read_time,return_time,s7_bit,s7_db,s7_size,s7_start,timed_clear,timed_clear_time,value
/Equipment/0_2_MC/Control/COT_DEV_Module_Communication_Blocking,COT_DEV_Module_Communication_Blocking,0,1,bool,0,2,"ns=3;s=""Equipment"".""0_2_MC"".""Control"".""COT_DEV_Module_Communication_Blocking""",/0_2_MC/Control/COT_DEV_Module_Communication_Blocking,0,MC,Control_COT_DEV_Module_Communication_Blocking,2,False,False,False,20,0,0,0,0,1,0,False,1000,False
/Equipment/0_2_MC/Control/HCH_Module_Communication_Blocking,HCH_Module_Communication_Blocking,0,1,bool,0,2,"ns=3;s=""Equipment"".""0_2_MC"".""Control"".""HCH_Module_Communication_Blocking""",/0_2_MC/Control/HCH_Module_Communication_Blocking,0,MC,Control_HCH_Module_Communication_Blocking,2,False,False,False,20,0,0,0,0,1,0,False,1000,False
/Equipment/0_2_MC/Control/Initialize_Start,Initialize_Start,0,1,bool,0,2,"ns=3;s=""Equipment"".""0_2_MC"".""Control"".""Initialize_Start""",/0_2_MC/Control/Initialize_Start,0,MC,Control_Initialize_Start,2,False,False,True,20,0,0,0,0,1,0,True,1000,False
/Equipment/0_2_MC/Control/Initialize_Stop,Initialize_Stop,0,1,bool,0,2,"ns=3;s=""Equipment"".""0_2_MC"".""Control"".""Initialize_Stop""",/0_2_MC/Control/Initialize_Stop,0,MC,Control_Initialize_Stop,2,False,False,False,20,0,0,0,0,1,0,False,1000,False
/Equipment/0_2_MC/Control/Auto_Start,Auto_Start,0,1,bool,0,2,"ns=3;s=""Equipment"".""0_2_MC"".""Control"".""Auto_Start""",/0_2_MC/Control/Auto_Start,0,MC,Control_Auto_Start,2,False,False,False,20,0,0,0,0,1,0,False,1000,False
/Equipment/0_2_MC/Control/Auto_Stop,Auto_Stop,0,1,bool,0,2,"ns=3;s=""Equipment"".""0_2_MC"".""Control"".""Auto_Stop""",/0_2_MC/Control/Auto_Stop,0,MC,Control_Auto_Stop,2,False,False,False,20,0,0,0,0,1,0,False,1000,False
/Equipment/0_2_MC/Control/Auto_Halt,Auto_Halt,0,1,bool,0,2,"ns=3;s=""Equipment"".""0_2_MC"".""Control"".""Auto_Halt""",/0_2_MC/Control/Auto_Halt,0,MC,Control_Auto_Halt,2,False,False,False,20,0,0,0,0,1,0,False,1000,False
/Equipment/0_2_MC/Control/Lot_End,Lot_End,0,1,bool,0,2,"ns=3;s=""Equipment"".""0_2_MC"".""Control"".""Lot_End""",/0_2_MC/Control/Lot_End,0,MC,Control_Lot_End,2,False,False,False,20,0,0,0,0,1,0,False,1000,False
/Equipment/0_2_MC/Control/Dry_Run,Dry_Run,0,1,bool,0,2,"ns=3;s=""Equipment"".""0_2_MC"".""Control"".""Dry_Run""",/0_2_MC/Control/Dry_Run,0,MC,Control_Dry_Run,2,False,False,False,20,0,0,0,0,1,0,False,1000,False
/Equipment/0_2_MC/Control/Produce_Clean,Produce_Clean,0,1,bool,0,2,"ns=3;s=""Equipment"".""0_2_MC"".""Control"".""Produce_Clean""",/0_2_MC/Control/Produce_Clean,0,MC,Control_Produce_Clean,2,False,False,False,20,0,0,0,0,1,0,False,1000,False
/Equipment/0_2_MC/Control/PS_Arm_Power_On,PS_Arm_Power_On,0,1,bool,0,2,"ns=3;s=""Equipment"".""0_2_MC"".""Control"".""PS_Arm_Power_On""",/0_2_MC/Control/PS_Arm_Power_On,0,MC,Control_PS_Arm_Power_On,2,False,False,False,20,0,0,0,0,1,0,False,1000,False
/Equipment/0_2_MC/Control/CHILLER1_Power_On,CHILLER1_Power_On,0,1,bool,0,2,"ns=3;s=""Equipment"".""0_2_MC"".""Control"".""CHILLER1_Power_On""",/0_2_MC/Control/CHILLER1_Power_On,0,MC,Control_CHILLER1_Power_On,2,False,False,False,20,0,0,0,0,1,0,False,1000,False
/Equipment/0_2_MC/Control/CHILLER2_Power_On,CHILLER2_Power_On,0,1,bool,0,2,"ns=3;s=""Equipment"".""0_2_MC"".""Control"".""CHILLER2_Power_On""",/0_2_MC/Control/CHILLER2_Power_On,0,MC,Control_CHILLER2_Power_On,2,False,False,False,20,0,0,0,0,1,0,False,1000,False
/Equipment/0_2_MC/Control/CHILLER3_Power_On,CHILLER3_Power_On,0,1,bool,0,2,"ns=3;s=""Equipment"".""0_2_MC"".""Control"".""CHILLER3_Power_On""",/0_2_MC/Control/CHILLER3_Power_On,0,MC,Control_CHILLER3_Power_On,2,False,False,False,20,0,0,0,0,1,0,False,1000,False
/Equipment/0_2_MC/Control/CHILLER4_Power_On,CHILLER4_Power_On,0,1,bool,0,2,"ns=3;s=""Equipment"".""0_2_MC"".""Control"".""CHILLER4_Power_On""",/0_2_MC/Control/CHILLER4_Power_On,0,MC,Control_CHILLER4_Power_On,2,False,False,False,20,0,0,0,0,1,0,False,1000,False
